"","Temp","Year","Month","Day","Dist","Month2","Season","Full"
"5138",16.6,1973,"Aug",24,10,8,"Summer","Not"
"5139",16.4,1973,"Aug",25,11,8,"Summer","Not"
"5140",15.4,1973,"Aug",26,12,8,"Summer","Not"
"5141",16.6,1973,"Aug",27,13,8,"Summer","Not"
"5142",17.6,1973,"Aug",28,14,8,"Summer","Not"
"5143",16.5,1973,"Aug",29,15,8,"Summer","Not"
"5144",16.1,1973,"Aug",30,14,8,"Summer","Not"
"5145",15.3,1973,"Aug",31,13,8,"Summer","Not"
"5146",15.8,1973,"Sep",1,11,9,"Autumn","Not"
"5147",15.6,1973,"Sep",2,10,9,"Autumn","Not"
"5148",15.5,1973,"Sep",3,9,9,"Autumn","Not"
"5149",16.3,1973,"Sep",4,8,9,"Autumn","Not"
"5150",19.2,1973,"Sep",5,7,9,"Autumn","Not"
"5151",15.5,1973,"Sep",6,6,9,"Autumn","Not"
"5152",18.1,1973,"Sep",7,5,9,"Autumn","Not"
"5153",18.9,1973,"Sep",8,4,9,"Autumn","Not"
"5154",13.2,1973,"Sep",9,3,9,"Autumn","Not"
"5155",11.3,1973,"Sep",10,2,9,"Autumn","Not"
"5156",12.6,1973,"Sep",11,1,9,"Autumn","Not"
"5157",11.7,1973,"Sep",13,1,9,"Autumn","Not"
"5158",13.4,1973,"Sep",14,2,9,"Autumn","Not"
"5159",13.5,1973,"Sep",15,3,9,"Autumn","Not"
"5160",14.3,1973,"Sep",16,4,9,"Autumn","Not"
"5161",10.9,1973,"Sep",17,5,9,"Autumn","Not"
"5162",10.9,1973,"Sep",18,6,9,"Autumn","Not"
"5163",14.4,1973,"Sep",19,7,9,"Autumn","Not"
"5164",14.1,1973,"Sep",20,8,9,"Autumn","Not"
"5165",11.7,1973,"Sep",21,9,9,"Autumn","Not"
"5166",12.5,1973,"Sep",22,10,9,"Autumn","Not"
"5167",12.1,1973,"Sep",23,11,9,"Autumn","Not"
"5168",12.1,1973,"Sep",24,12,9,"Autumn","Not"
"5169",7.6,1973,"Sep",25,13,9,"Autumn","Not"
"5170",5.6,1973,"Sep",26,14,9,"Autumn","Not"
"5171",7.6,1973,"Sep",27,15,9,"Autumn","Not"
"5172",12.2,1973,"Sep",28,14,9,"Autumn","Not"
"5173",10,1973,"Sep",29,13,9,"Autumn","Not"
"5174",8.8,1973,"Sep",30,12,9,"Autumn","Not"
"5175",10,1973,"Oct",1,11,10,"Autumn","Not"
"5176",13.7,1973,"Oct",2,10,10,"Autumn","Not"
"5177",12.6,1973,"Oct",3,9,10,"Autumn","Not"
"5178",10.6,1973,"Oct",4,8,10,"Autumn","Not"
"5179",12.3,1973,"Oct",5,7,10,"Autumn","Not"
"5180",12.2,1973,"Oct",6,6,10,"Autumn","Not"
"5181",12.3,1973,"Oct",7,5,10,"Autumn","Not"
"5182",11.7,1973,"Oct",8,4,10,"Autumn","Not"
"5183",9.6,1973,"Oct",9,3,10,"Autumn","Not"
"5184",7.2,1973,"Oct",10,2,10,"Autumn","Not"
"5185",3.6,1973,"Oct",11,1,10,"Autumn","Not"
"5186",4.3,1973,"Oct",13,1,10,"Autumn","Not"
"5187",5.8,1973,"Oct",14,2,10,"Autumn","Not"
"5188",6.2,1973,"Oct",15,3,10,"Autumn","Not"
"5189",3.8,1973,"Oct",16,4,10,"Autumn","Not"
"5190",3.9,1973,"Oct",17,5,10,"Autumn","Not"
"5191",2.9,1973,"Oct",18,6,10,"Autumn","Not"
"5192",2.7,1973,"Oct",19,7,10,"Autumn","Not"
"5193",3.3,1973,"Oct",20,8,10,"Autumn","Not"
"5194",2.2,1973,"Oct",21,9,10,"Autumn","Not"
"5195",1.8,1973,"Oct",22,10,10,"Autumn","Not"
"5196",0.9,1973,"Oct",23,11,10,"Autumn","Not"
"5197",5.7,1973,"Oct",24,12,10,"Autumn","Not"
"5198",9.9,1973,"Oct",25,13,10,"Autumn","Not"
"5199",6.4,1973,"Oct",26,14,10,"Autumn","Not"
"5200",9.8,1973,"Oct",27,15,10,"Autumn","Not"
"5201",6.2,1973,"Oct",28,14,10,"Autumn","Not"
"5202",7.4,1973,"Oct",29,13,10,"Autumn","Not"
"5203",5.6,1973,"Oct",30,12,10,"Autumn","Not"
"5204",2.2,1973,"Oct",31,11,10,"Autumn","Not"
"5205",2.2,1973,"Nov",1,9,11,"Autumn","Not"
"5206",2.7,1973,"Nov",2,8,11,"Autumn","Not"
"5207",5.9,1973,"Nov",3,7,11,"Autumn","Not"
"5208",4.9,1973,"Nov",4,6,11,"Autumn","Not"
"5209",10.4,1973,"Nov",5,5,11,"Autumn","Not"
"5210",4.9,1973,"Nov",6,4,11,"Autumn","Not"
"5211",6,1973,"Nov",7,3,11,"Autumn","Not"
"5212",8,1973,"Nov",8,2,11,"Autumn","Not"
"5213",9,1973,"Nov",9,1,11,"Autumn","Not"
"5214",5.6,1973,"Nov",11,1,11,"Autumn","Not"
"5215",4.2,1973,"Nov",12,2,11,"Autumn","Not"
"5216",5,1973,"Nov",13,3,11,"Autumn","Not"
"5217",-1.7,1973,"Nov",14,4,11,"Autumn","Not"
"5218",3.3,1973,"Nov",15,5,11,"Autumn","Not"
"5219",2.5,1973,"Nov",16,6,11,"Autumn","Not"
"5220",0.6,1973,"Nov",17,7,11,"Autumn","Not"
"5221",3.6,1973,"Nov",18,8,11,"Autumn","Not"
"5222",5.4,1973,"Nov",19,9,11,"Autumn","Not"
"5223",1.2,1973,"Nov",20,10,11,"Autumn","Not"
"5224",4.3,1973,"Nov",21,11,11,"Autumn","Not"
"5225",6.7,1973,"Nov",22,12,11,"Autumn","Not"
"5226",5.1,1973,"Nov",23,13,11,"Autumn","Not"
"5227",5.4,1973,"Nov",24,14,11,"Autumn","Not"
"5228",-2.1,1973,"Nov",25,15,11,"Autumn","Not"
"5229",-3.9,1973,"Nov",26,14,11,"Autumn","Not"
"5230",-2.4,1973,"Nov",27,13,11,"Autumn","Not"
"5231",-0.1,1973,"Nov",28,12,11,"Autumn","Not"
"5232",-5.4,1973,"Nov",29,11,11,"Autumn","Not"
"5233",-10.5,1973,"Nov",30,10,11,"Autumn","Not"
"5234",-8.3,1973,"Dec",1,9,12,"Winter","Not"
"5235",-4.5,1973,"Dec",2,8,12,"Winter","Not"
"5236",3.4,1973,"Dec",3,7,12,"Winter","Not"
"5237",3,1973,"Dec",4,6,12,"Winter","Not"
"5238",0,1973,"Dec",5,5,12,"Winter","Not"
"5239",2.8,1973,"Dec",6,4,12,"Winter","Not"
"5240",-0.7,1973,"Dec",7,3,12,"Winter","Not"
"5241",-4.4,1973,"Dec",8,2,12,"Winter","Not"
"5242",-4.8,1973,"Dec",9,1,12,"Winter","Not"
"5243",2.1,1973,"Dec",11,1,12,"Winter","Not"
"5244",1.9,1973,"Dec",12,2,12,"Winter","Not"
"5245",2.5,1973,"Dec",13,3,12,"Winter","Not"
"5246",-0.4,1973,"Dec",14,4,12,"Winter","Not"
"5247",-2.7,1973,"Dec",15,5,12,"Winter","Not"
"5248",2.3,1973,"Dec",16,6,12,"Winter","Not"
"5249",0.9,1973,"Dec",17,7,12,"Winter","Not"
"5250",0,1973,"Dec",18,8,12,"Winter","Not"
"5251",-0.3,1973,"Dec",19,9,12,"Winter","Not"
"5252",0,1973,"Dec",20,10,12,"Winter","Not"
"5253",1.5,1973,"Dec",21,11,12,"Winter","Not"
"5254",0,1973,"Dec",22,12,12,"Winter","Not"
"5255",1.2,1973,"Dec",23,13,12,"Winter","Not"
"5256",2.4,1973,"Dec",24,14,12,"Winter","Not"
"5257",1.8,1973,"Dec",25,15,12,"Winter","Not"
"5258",2.8,1973,"Dec",26,14,12,"Winter","Not"
"5259",5.1,1973,"Dec",27,13,12,"Winter","Not"
"5260",4.2,1973,"Dec",28,12,12,"Winter","Not"
"5261",5.6,1973,"Dec",29,11,12,"Winter","Not"
"5262",3.3,1973,"Dec",30,10,12,"Winter","Not"
"5263",1.8,1973,"Dec",31,9,12,"Winter","Not"
"5264",0.4,1974,"Jan",1,7,1,"Winter","Not"
"5265",-2,1974,"Jan",2,6,1,"Winter","Not"
"5266",1.2,1974,"Jan",3,5,1,"Winter","Not"
"5267",1.8,1974,"Jan",4,4,1,"Winter","Not"
"5268",0.3,1974,"Jan",5,3,1,"Winter","Not"
"5269",2,1974,"Jan",6,2,1,"Winter","Not"
"5270",-1.5,1974,"Jan",7,1,1,"Winter","Not"
"5271",1,1974,"Jan",9,1,1,"Winter","Not"
"5272",-0.5,1974,"Jan",10,2,1,"Winter","Not"
"5273",-1,1974,"Jan",11,3,1,"Winter","Not"
"5274",0,1974,"Jan",12,4,1,"Winter","Not"
"5275",2.7,1974,"Jan",13,5,1,"Winter","Not"
"5276",3.8,1974,"Jan",14,6,1,"Winter","Not"
"5277",7.9,1974,"Jan",15,7,1,"Winter","Not"
"5278",2.5,1974,"Jan",16,8,1,"Winter","Not"
"5279",2,1974,"Jan",17,9,1,"Winter","Not"
"5280",5,1974,"Jan",18,10,1,"Winter","Not"
"5281",6,1974,"Jan",19,11,1,"Winter","Not"
"5282",4.8,1974,"Jan",20,12,1,"Winter","Not"
"5283",3.3,1974,"Jan",21,13,1,"Winter","Not"
"5284",2.4,1974,"Jan",22,14,1,"Winter","Not"
"5285",1.9,1974,"Jan",23,15,1,"Winter","Not"
"5286",4.4,1974,"Jan",24,14,1,"Winter","Not"
"5287",4.8,1974,"Jan",25,13,1,"Winter","Not"
"5288",4.4,1974,"Jan",26,12,1,"Winter","Not"
"5289",0.9,1974,"Jan",27,11,1,"Winter","Not"
"5290",2.8,1974,"Jan",28,10,1,"Winter","Not"
"5291",4,1974,"Jan",29,9,1,"Winter","Not"
"5292",1.8,1974,"Jan",30,8,1,"Winter","Not"
"5293",2.3,1974,"Jan",31,7,1,"Winter","Not"
"5294",3.2,1974,"Feb",1,6,2,"Winter","Not"
"5295",3.4,1974,"Feb",2,5,2,"Winter","Not"
"5296",3.3,1974,"Feb",3,4,2,"Winter","Not"
"5297",2.1,1974,"Feb",4,3,2,"Winter","Not"
"5298",-0.2,1974,"Feb",5,2,2,"Winter","Not"
"5299",0.9,1974,"Feb",6,1,2,"Winter","Not"
"5300",1.1,1974,"Feb",8,1,2,"Winter","Not"
"5301",3.5,1974,"Feb",9,2,2,"Winter","Not"
"5302",5,1974,"Feb",10,3,2,"Winter","Not"
"5303",7.9,1974,"Feb",11,4,2,"Winter","Not"
"5304",6.1,1974,"Feb",12,5,2,"Winter","Not"
"5305",4.4,1974,"Feb",13,6,2,"Winter","Not"
"5306",2.8,1974,"Feb",14,7,2,"Winter","Not"
"5307",3.2,1974,"Feb",15,8,2,"Winter","Not"
"5308",2.6,1974,"Feb",16,9,2,"Winter","Not"
"5309",2.6,1974,"Feb",17,10,2,"Winter","Not"
"5310",2.2,1974,"Feb",18,11,2,"Winter","Not"
"5311",-0.3,1974,"Feb",19,12,2,"Winter","Not"
"5312",0.4,1974,"Feb",20,13,2,"Winter","Not"
"5313",4.5,1974,"Feb",21,14,2,"Winter","Not"
"5314",5.4,1974,"Feb",22,15,2,"Winter","Not"
"5315",2.3,1974,"Feb",23,14,2,"Winter","Not"
"5316",2.7,1974,"Feb",24,13,2,"Winter","Not"
"5317",1.6,1974,"Feb",25,12,2,"Winter","Not"
"5318",1.5,1974,"Feb",26,11,2,"Winter","Not"
"5319",-0.3,1974,"Feb",27,10,2,"Winter","Not"
"5320",1.3,1974,"Feb",28,9,2,"Winter","Not"
"5321",1.4,1974,"Mar",1,7,3,"Spring","Not"
"5322",1.8,1974,"Mar",2,6,3,"Spring","Not"
"5323",1.2,1974,"Mar",3,5,3,"Spring","Not"
"5324",1.3,1974,"Mar",4,4,3,"Spring","Not"
"5325",1.5,1974,"Mar",5,3,3,"Spring","Not"
"5326",1.3,1974,"Mar",6,2,3,"Spring","Not"
"5327",0.1,1974,"Mar",7,1,3,"Spring","Not"
"5328",0.6,1974,"Mar",9,1,3,"Spring","Not"
"5329",1,1974,"Mar",10,2,3,"Spring","Not"
"5330",1.4,1974,"Mar",11,3,3,"Spring","Not"
"5331",2.7,1974,"Mar",12,4,3,"Spring","Not"
"5332",3.1,1974,"Mar",13,5,3,"Spring","Not"
"5333",2.2,1974,"Mar",14,6,3,"Spring","Not"
"5334",3.9,1974,"Mar",15,7,3,"Spring","Not"
"5335",2.9,1974,"Mar",16,8,3,"Spring","Not"
"5336",5.1,1974,"Mar",17,9,3,"Spring","Not"
"5337",6.3,1974,"Mar",18,10,3,"Spring","Not"
"5338",5.8,1974,"Mar",19,11,3,"Spring","Not"
"5339",5,1974,"Mar",20,12,3,"Spring","Not"
"5340",6.5,1974,"Mar",21,13,3,"Spring","Not"
"5341",6.2,1974,"Mar",22,14,3,"Spring","Not"
"5342",2.3,1974,"Mar",23,15,3,"Spring","Not"
"5343",3.2,1974,"Mar",24,14,3,"Spring","Not"
"5344",3,1974,"Mar",25,13,3,"Spring","Not"
"5345",4.1,1974,"Mar",26,12,3,"Spring","Not"
"5346",5.3,1974,"Mar",27,11,3,"Spring","Not"
"5347",7.3,1974,"Mar",28,10,3,"Spring","Not"
"5348",6.1,1974,"Mar",29,9,3,"Spring","Not"
"5349",8,1974,"Mar",30,8,3,"Spring","Not"
"5350",6.5,1974,"Mar",31,7,3,"Spring","Not"
"5351",6.8,1974,"Apr",1,5,4,"Spring","Not"
"5352",6.9,1974,"Apr",2,4,4,"Spring","Not"
"5353",8.4,1974,"Apr",3,3,4,"Spring","Not"
"5354",8.9,1974,"Apr",4,2,4,"Spring","Not"
"5355",8.6,1974,"Apr",5,1,4,"Spring","Not"
"5356",10.5,1974,"Apr",7,1,4,"Spring","Not"
"5357",13,1974,"Apr",8,2,4,"Spring","Not"
"5358",6.9,1974,"Apr",9,3,4,"Spring","Not"
"5359",9.8,1974,"Apr",10,4,4,"Spring","Not"
"5360",4.2,1974,"Apr",11,5,4,"Spring","Not"
"5361",3,1974,"Apr",12,6,4,"Spring","Not"
"5362",5.1,1974,"Apr",13,7,4,"Spring","Not"
"5363",6,1974,"Apr",14,8,4,"Spring","Not"
"5364",7.1,1974,"Apr",15,9,4,"Spring","Not"
"5365",7.5,1974,"Apr",16,10,4,"Spring","Not"
"5366",7.2,1974,"Apr",17,11,4,"Spring","Not"
"5367",9.2,1974,"Apr",18,12,4,"Spring","Not"
"5368",10.6,1974,"Apr",19,13,4,"Spring","Not"
"5369",10.5,1974,"Apr",20,14,4,"Spring","Not"
"5370",11.1,1974,"Apr",21,15,4,"Spring","Not"
"5371",12.8,1974,"Apr",22,14,4,"Spring","Not"
"5372",11.2,1974,"Apr",23,13,4,"Spring","Not"
"5373",5.5,1974,"Apr",24,12,4,"Spring","Not"
"5374",5.3,1974,"Apr",25,11,4,"Spring","Not"
"5375",4.4,1974,"Apr",26,10,4,"Spring","Not"
"5376",6.8,1974,"Apr",27,9,4,"Spring","Not"
"5377",8.5,1974,"Apr",28,8,4,"Spring","Not"
"5378",10.2,1974,"Apr",29,7,4,"Spring","Not"
"5379",10.7,1974,"Apr",30,6,4,"Spring","Not"
"5380",13.1,1974,"May",1,5,5,"Spring","Not"
"5381",10.3,1974,"May",2,4,5,"Spring","Not"
"5382",10.3,1974,"May",3,3,5,"Spring","Not"
"5383",7.4,1974,"May",4,2,5,"Spring","Not"
"5384",5.5,1974,"May",5,1,5,"Spring","Not"
"5385",13.1,1974,"May",7,1,5,"Spring","Not"
"5386",11.3,1974,"May",8,2,5,"Spring","Not"
"5387",13.1,1974,"May",9,3,5,"Spring","Not"
"5388",8.9,1974,"May",10,4,5,"Spring","Not"
"5389",8,1974,"May",11,5,5,"Spring","Not"
"5390",10.9,1974,"May",12,6,5,"Spring","Not"
"5391",8.9,1974,"May",13,7,5,"Spring","Not"
"5392",9.5,1974,"May",14,8,5,"Spring","Not"
"5393",12,1974,"May",15,9,5,"Spring","Not"
"5394",9.5,1974,"May",16,10,5,"Spring","Not"
"5395",14.2,1974,"May",17,11,5,"Spring","Not"
"5396",15.9,1974,"May",18,12,5,"Spring","Not"
"5397",17.4,1974,"May",19,13,5,"Spring","Not"
"5398",12.6,1974,"May",20,14,5,"Spring","Not"
"5399",13.2,1974,"May",21,15,5,"Spring","Not"
"5400",13.4,1974,"May",22,14,5,"Spring","Not"
"5401",13.1,1974,"May",23,13,5,"Spring","Not"
"5402",11.1,1974,"May",24,12,5,"Spring","Not"
"5403",13.9,1974,"May",25,11,5,"Spring","Not"
"5404",13.1,1974,"May",26,10,5,"Spring","Not"
"5405",13.6,1974,"May",27,9,5,"Spring","Not"
"5406",13.4,1974,"May",28,8,5,"Spring","Not"
"5407",10.5,1974,"May",29,7,5,"Spring","Not"
"5408",12.4,1974,"May",30,6,5,"Spring","Not"
"5409",14.3,1974,"May",31,5,5,"Spring","Not"
"5410",11.2,1974,"Jun",1,3,6,"Summer","Not"
"5411",9.9,1974,"Jun",2,2,6,"Summer","Not"
"5412",15.9,1974,"Jun",3,1,6,"Summer","Not"
"5413",16.6,1974,"Jun",5,1,6,"Summer","Not"
"5414",14.3,1974,"Jun",6,2,6,"Summer","Not"
"5415",9.6,1974,"Jun",7,3,6,"Summer","Not"
"5416",13.7,1974,"Jun",8,4,6,"Summer","Not"
"5417",13.2,1974,"Jun",9,5,6,"Summer","Not"
"5418",12.8,1974,"Jun",10,6,6,"Summer","Not"
"5419",12.8,1974,"Jun",11,7,6,"Summer","Not"
"5420",16.2,1974,"Jun",12,8,6,"Summer","Not"
"5421",21.2,1974,"Jun",13,9,6,"Summer","Not"
"5422",19.9,1974,"Jun",14,10,6,"Summer","Not"
"5423",22,1974,"Jun",15,11,6,"Summer","Not"
"5424",21,1974,"Jun",16,12,6,"Summer","Not"
"5425",16,1974,"Jun",17,13,6,"Summer","Not"
"5426",20.6,1974,"Jun",18,14,6,"Summer","Not"
"5427",17,1974,"Jun",19,15,6,"Summer","Not"
"5428",17.1,1974,"Jun",20,14,6,"Summer","Not"
"5429",16.9,1974,"Jun",21,13,6,"Summer","Not"
"5430",17.5,1974,"Jun",22,12,6,"Summer","Not"
"5431",18.8,1974,"Jun",23,11,6,"Summer","Not"
"5432",19,1974,"Jun",24,10,6,"Summer","Not"
"5433",20,1974,"Jun",25,9,6,"Summer","Not"
"5434",19.6,1974,"Jun",26,8,6,"Summer","Not"
"5435",18,1974,"Jun",27,7,6,"Summer","Not"
"5436",14.8,1974,"Jun",28,6,6,"Summer","Not"
"5437",15.4,1974,"Jun",29,5,6,"Summer","Not"
"5438",19,1974,"Jun",30,4,6,"Summer","Not"
"5439",17.2,1974,"Jul",1,3,7,"Summer","Not"
"5440",17,1974,"Jul",2,2,7,"Summer","Not"
"5441",14,1974,"Jul",3,1,7,"Summer","Not"
"5442",16.2,1974,"Jul",5,1,7,"Summer","Not"
"5443",12,1974,"Jul",6,2,7,"Summer","Not"
"5444",18.4,1974,"Jul",7,3,7,"Summer","Not"
"5445",19.4,1974,"Jul",8,4,7,"Summer","Not"
"5446",17.5,1974,"Jul",9,5,7,"Summer","Not"
"5447",16.9,1974,"Jul",10,6,7,"Summer","Not"
"5448",15.2,1974,"Jul",11,7,7,"Summer","Not"
"5449",12.8,1974,"Jul",12,8,7,"Summer","Not"
"5450",17.8,1974,"Jul",13,9,7,"Summer","Not"
"5451",14.9,1974,"Jul",14,10,7,"Summer","Not"
"5452",16.9,1974,"Jul",15,11,7,"Summer","Not"
"5453",15.4,1974,"Jul",16,12,7,"Summer","Not"
"5454",17.1,1974,"Jul",17,13,7,"Summer","Not"
"5455",16.4,1974,"Jul",18,14,7,"Summer","Not"
"5456",18,1974,"Jul",19,15,7,"Summer","Not"
"5457",18.4,1974,"Jul",20,14,7,"Summer","Not"
"5458",16.6,1974,"Jul",21,13,7,"Summer","Not"
"5459",19.8,1974,"Jul",22,12,7,"Summer","Not"
"5460",17.7,1974,"Jul",23,11,7,"Summer","Not"
"5461",16.8,1974,"Jul",24,10,7,"Summer","Not"
"5462",15.5,1974,"Jul",25,9,7,"Summer","Not"
"5463",16.9,1974,"Jul",26,8,7,"Summer","Not"
"5464",17.2,1974,"Jul",27,7,7,"Summer","Not"
"5465",15.6,1974,"Jul",28,6,7,"Summer","Not"
"5466",15.4,1974,"Jul",29,5,7,"Summer","Not"
"5467",15.4,1974,"Jul",30,4,7,"Summer","Not"
"5468",15.8,1974,"Jul",31,3,7,"Summer","Not"
"5469",15.8,1974,"Aug",1,2,8,"Summer","Not"
"5470",16.8,1974,"Aug",2,1,8,"Summer","Not"
"5471",14,1974,"Aug",4,1,8,"Summer","Not"
"5472",13.2,1974,"Aug",5,2,8,"Summer","Not"
"5473",18.9,1974,"Aug",6,3,8,"Summer","Not"
"5474",18.3,1974,"Aug",7,4,8,"Summer","Not"
"5475",19.4,1974,"Aug",8,5,8,"Summer","Not"
"5476",16,1974,"Aug",9,6,8,"Summer","Not"
"5477",15.8,1974,"Aug",10,7,8,"Summer","Not"
"5478",17.4,1974,"Aug",11,8,8,"Summer","Not"
"5479",16.5,1974,"Aug",12,9,8,"Summer","Not"
"5480",17.2,1974,"Aug",13,10,8,"Summer","Not"
"5481",17.4,1974,"Aug",14,11,8,"Summer","Not"
"5482",20.8,1974,"Aug",15,12,8,"Summer","Not"
"5483",21.4,1974,"Aug",16,13,8,"Summer","Not"
"5484",17.2,1974,"Aug",17,14,8,"Summer","Not"
"5485",18,1974,"Aug",18,15,8,"Summer","Not"
"5486",16.6,1974,"Aug",19,14,8,"Summer","Not"
"5487",17,1974,"Aug",20,13,8,"Summer","Not"
"5488",17.8,1974,"Aug",21,12,8,"Summer","Not"
"5489",19.2,1974,"Aug",22,11,8,"Summer","Not"
"5490",18.4,1974,"Aug",23,10,8,"Summer","Not"
"5491",19.5,1974,"Aug",24,9,8,"Summer","Not"
"5492",19.8,1974,"Aug",25,8,8,"Summer","Not"
"5493",21.1,1974,"Aug",26,7,8,"Summer","Not"
"5494",17,1974,"Aug",27,6,8,"Summer","Not"
"5495",16.6,1974,"Aug",28,5,8,"Summer","Not"
"5496",15,1974,"Aug",29,4,8,"Summer","Not"
"5497",18.1,1974,"Aug",30,3,8,"Summer","Not"
"5498",20.6,1974,"Aug",31,2,8,"Summer","Not"
"5499",17.2,1974,"Sep",2,1,9,"Autumn","Not"
"5500",16.2,1974,"Sep",3,2,9,"Autumn","Not"
"5501",15.6,1974,"Sep",4,3,9,"Autumn","Not"
"5502",15.3,1974,"Sep",5,4,9,"Autumn","Not"
"5503",14.5,1974,"Sep",6,5,9,"Autumn","Not"
"5504",15.3,1974,"Sep",7,6,9,"Autumn","Not"
"5505",12,1974,"Sep",8,7,9,"Autumn","Not"
"5506",12.7,1974,"Sep",9,8,9,"Autumn","Not"
"5507",14.8,1974,"Sep",10,9,9,"Autumn","Not"
"5508",14.5,1974,"Sep",11,10,9,"Autumn","Not"
"5509",15.4,1974,"Sep",12,11,9,"Autumn","Not"
"5510",13.9,1974,"Sep",13,12,9,"Autumn","Not"
"5511",16.3,1974,"Sep",14,13,9,"Autumn","Not"
"5512",13.9,1974,"Sep",15,14,9,"Autumn","Not"
"5513",14.9,1974,"Sep",16,15,9,"Autumn","Not"
"5514",17.3,1974,"Sep",17,14,9,"Autumn","Not"
"5515",10.6,1974,"Sep",18,13,9,"Autumn","Not"
"5516",12.2,1974,"Sep",19,12,9,"Autumn","Not"
"5517",11.5,1974,"Sep",20,11,9,"Autumn","Not"
"5518",12.6,1974,"Sep",21,10,9,"Autumn","Not"
"5519",11,1974,"Sep",22,9,9,"Autumn","Not"
"5520",12.5,1974,"Sep",23,8,9,"Autumn","Not"
"5521",13.1,1974,"Sep",24,7,9,"Autumn","Not"
"5522",9.8,1974,"Sep",25,6,9,"Autumn","Not"
"5523",9.4,1974,"Sep",26,5,9,"Autumn","Not"
"5524",9.4,1974,"Sep",27,4,9,"Autumn","Not"
"5525",14.6,1974,"Sep",28,3,9,"Autumn","Not"
"5526",6.6,1974,"Sep",29,2,9,"Autumn","Not"
"5527",8.8,1974,"Sep",30,1,9,"Autumn","Not"
"5528",8,1974,"Oct",2,1,10,"Autumn","Not"
"5529",8.4,1974,"Oct",3,2,10,"Autumn","Not"
"5530",8.7,1974,"Oct",4,3,10,"Autumn","Not"
"5531",9.2,1974,"Oct",5,4,10,"Autumn","Not"
"5532",9.5,1974,"Oct",6,5,10,"Autumn","Not"
"5533",8.9,1974,"Oct",7,6,10,"Autumn","Not"
"5534",9,1974,"Oct",8,7,10,"Autumn","Not"
"5535",7,1974,"Oct",9,8,10,"Autumn","Not"
"5536",5.5,1974,"Oct",10,9,10,"Autumn","Not"
"5537",5.8,1974,"Oct",11,10,10,"Autumn","Not"
"5538",5.8,1974,"Oct",12,11,10,"Autumn","Not"
"5539",7.1,1974,"Oct",13,12,10,"Autumn","Not"
"5540",5.8,1974,"Oct",14,13,10,"Autumn","Not"
"5541",5.6,1974,"Oct",15,14,10,"Autumn","Not"
"5542",4.8,1974,"Oct",16,15,10,"Autumn","Not"
"5543",6.4,1974,"Oct",17,14,10,"Autumn","Not"
"5544",6.9,1974,"Oct",18,13,10,"Autumn","Not"
"5545",8.4,1974,"Oct",19,12,10,"Autumn","Not"
"5546",5.1,1974,"Oct",20,11,10,"Autumn","Not"
"5547",7.2,1974,"Oct",21,10,10,"Autumn","Not"
"5548",9.5,1974,"Oct",22,9,10,"Autumn","Not"
"5549",7.5,1974,"Oct",23,8,10,"Autumn","Not"
"5550",6.8,1974,"Oct",24,7,10,"Autumn","Not"
"5551",6.9,1974,"Oct",25,6,10,"Autumn","Not"
"5552",4,1974,"Oct",26,5,10,"Autumn","Not"
"5553",5,1974,"Oct",27,4,10,"Autumn","Not"
"5554",5.2,1974,"Oct",28,3,10,"Autumn","Not"
"5555",4.8,1974,"Oct",29,2,10,"Autumn","Not"
"5556",4.5,1974,"Oct",30,1,10,"Autumn","Not"
"5557",5.9,1974,"Nov",1,2,11,"Autumn","Not"
"5558",5.6,1974,"Nov",2,3,11,"Autumn","Not"
"5559",2.1,1974,"Nov",3,4,11,"Autumn","Not"
"5560",3.2,1974,"Nov",4,5,11,"Autumn","Not"
"5561",3.2,1974,"Nov",5,6,11,"Autumn","Not"
"5562",6,1974,"Nov",6,7,11,"Autumn","Not"
"5563",5.1,1974,"Nov",7,8,11,"Autumn","Not"
"5564",4.8,1974,"Nov",8,9,11,"Autumn","Not"
"5565",6.1,1974,"Nov",9,10,11,"Autumn","Not"
"5566",7.2,1974,"Nov",10,11,11,"Autumn","Not"
"5567",8,1974,"Nov",11,12,11,"Autumn","Not"
"5568",6.8,1974,"Nov",12,13,11,"Autumn","Not"
"5569",6,1974,"Nov",13,14,11,"Autumn","Not"
"5570",8.8,1974,"Nov",14,15,11,"Autumn","Not"
"5571",10.2,1974,"Nov",15,14,11,"Autumn","Not"
"5572",10,1974,"Nov",16,13,11,"Autumn","Not"
"5573",5.6,1974,"Nov",17,12,11,"Autumn","Not"
"5574",7.1,1974,"Nov",18,11,11,"Autumn","Not"
"5575",7,1974,"Nov",19,10,11,"Autumn","Not"
"5576",5.1,1974,"Nov",20,9,11,"Autumn","Not"
"5577",3.1,1974,"Nov",21,8,11,"Autumn","Not"
"5578",2.6,1974,"Nov",22,7,11,"Autumn","Not"
"5579",3.3,1974,"Nov",23,6,11,"Autumn","Not"
"5580",4.8,1974,"Nov",24,5,11,"Autumn","Not"
"5581",5.5,1974,"Nov",25,4,11,"Autumn","Not"
"5582",4.1,1974,"Nov",26,3,11,"Autumn","Not"
"5583",5,1974,"Nov",27,2,11,"Autumn","Not"
"5584",1.6,1974,"Nov",28,1,11,"Autumn","Not"
"5585",2.1,1974,"Nov",30,1,11,"Autumn","Not"
"5586",3.2,1974,"Dec",1,2,12,"Winter","Not"
"5587",8.3,1974,"Dec",2,3,12,"Winter","Not"
